file_name,text,class
3235710.txt,"WomensLacrosse.com Promoting women's participation at all levels of competition in the sport with news items, training clinics and tips and pictures from events. ",Lacrosse
3235480.txt,"Sacred Heart University Women's Lacrosse Pioneers. Schedule of games, coaching staff, season preview, roster and pictures. ",Lacrosse
3235265.txt,"William and Mary Men's Lacrosse Tribe. Game schedule and results, player roster, news items and history of the team. ",Lacrosse
3235153.txt,South Hadley Youth Lacrosse Information for youth and high school teams. Links to other sites. Information and instruction. ,Lacrosse
3235328.txt,"Babson College Athletics: Men's Lacrosse Beavers. Provides news, game schedule, results, coaching staff, player roster and statistics and archive. ",Lacrosse
3235504.txt,"Virginia Wesleyan College Women's Lacrosse Blue Marlins. Coaching staff, statistics, game schedule, roster, season review, training camp details and recruiting information. ",Lacrosse
3235251.txt,"Loyola College in Maryland Men's Lacrosse Greyhounds. Coach biography, game schedule, contacts and related links. ",Lacrosse
3235608.txt,"USLaxCamps.com Tutorial videos, training camp registration and preparation information and related links. ",Lacrosse
3235618.txt,"New Jersey Pride Feature stories, news, statistics, standings, schedule, tickets, uniforms, and message board. ",Lacrosse
3235470.txt,"Stonehill Women's Lacrosse Lady Chieftains. Includes schedule with results, roster, and information on coaches. ",Lacrosse
3235179.txt,"United States Intercollegiate Lacrosse Association Members and officers listing, player awards, news reports, pictures, calendar of events and voting polls. ",Lacrosse
3235159.txt,Redwing's Lacrosse East Torrens Payneham Lacrosse Club has had a proud tradition for over 100 years and is a member of South Australian Lacrosse League. ,Lacrosse
3235381.txt,"Dominican University of California Men's Lacrosse Penguins - official site. News, roster, schedule, results. ",Lacrosse
3235476.txt,"Shippensburg Women's Lacrosse Raiders. Includes schedule, results, roster, statistics, records and information on coaches. ",Lacrosse
3235530.txt,"Plymouth State College Women's Lacrosse Panthers. Press releases, related links, game schedule, past results, statistics and photographs. ",Lacrosse
3235283.txt,"Adelphi Men's Lacrosse Panthers. Includes schedule with results, roster and information on coaches. ",Lacrosse
3235207.txt,"Texas A&amp;M Men's Lacrosse Newsletter, pictures, upcoming events, player roster, statistics and past results. ",Lacrosse
3235167.txt,"Syracuse University Lacrosse Orangemen. News items, player roster and biographies, pictures, game schedule, season preview and audio coverage for the women and men's teams. ",Lacrosse
3235118.txt,"East West Sports Camps Girls winter and summer lacrosse and field hockey camps for ages 10 and up with locations in Tempe, AZ - West Palm Beach, FL. 2003 will include Orlando, FL - Houston, Tx - Cleveland, OH - Long Island, NY - Santa Barbara, CA - and Seattle, WA. ",Lacrosse
3235740.txt,"PlayHer Sports Field Hockey and Lacrosse Based in Montgomery County, Maryland. Information about the clinics, leagues, camps, and tournaments for field hockey available there. ",Lacrosse
3235353.txt,"Widener Men's Lacrosse Current and past news articles, player roster and statistics, coaching staff, game schedule and results. ",Lacrosse
3235466.txt,"Georgetown Women's Lacrosse Hoyas. Includes schedule with results, roster, statistics, news and history with information on coaches and camps. ",Lacrosse
3235344.txt,"Southwestern University Men's Lacrosse Pirates. Game schedule, roster, area teams, past results, coaching staff and awards. ",Lacrosse
3235301.txt,"Virginia Wesleyan College Men's Lacrosse Blue Marlins. Coaching staff, statistics, game schedule, roster, season review, training camp details and recruiting information. ",Lacrosse
3235413.txt,"University of Maryland Baltimore Women's Lacrosse Retrievers. News items, season preview, game schedule and results, staff listing and current standings. ",Lacrosse
3235204.txt,"University of California Men's Lacrosse Bears. Includes schedule with results, roster, statistics and photos with information on the booster club and annual camp. ",Lacrosse
3235687.txt,"Fellowship of Christian Athletes Lacrosse Upcoming events, news articles, staff listing, a listing of training camps with summaries, pictures and related links. ",Lacrosse
3235314.txt,"Men's Lacrosse SUNY Brockport Golden Eagles. Pictures, roster, game schedule, past results, news items and player highlights. ",Lacrosse
3235744.txt,Florida Lacrosse Classic Information about the annual Florida Lacrosse Classic Grand Master tournament held over the Martin Luther King (January) holiday weekend. ,Lacrosse
3235523.txt,"Kean University Women's Lacrosse Game schedule, past results, player roster, contact information and coaching staff. ",Lacrosse
3235152.txt,"Alexandria Lacrosse Club The club was founded by a group of parents and volunteers who want to see the sport of Lacrosse available to all children in the City of Alexandria, Virginia. Profile, information, and links. ",Lacrosse
3235257.txt,"Syracuse Men's Lacrosse Orangemen. Includes schedule with results, roster, statistics, news and information on coaches and summer camps. ",Lacrosse
3235299.txt,"Carleton College Men's Lacrosse Knights. Pictures, description of the team, contact information and history. ",Lacrosse
3235648.txt,"E-Lacrosse Monthly online magazine with lacrosse information, scores, and reviews. ",Lacrosse
3235405.txt,"Phillips Academy Andover Women's Lacrosse Game schedule, season summary, related links, rules of the sport and news items. ",Lacrosse
3235209.txt,Ball State Men's Lacrosse Cardinals. Includes contact information. ,Lacrosse
3235199.txt,"University at Albany Men's Lacrosse Game schedule, recruiting, player roster, statistics, coaching staff and past results. ",Lacrosse
3235784.txt,"Tully Youth Lacrosse Association Teams, schedule, information, maps, registration, photographs, and links. ",Lacrosse
3235535.txt,"Salisbury University Women's Lacrosse Sea Gulls. Game listing and results, roster, statistics, history of the club and coaching staff. ",Lacrosse
3235222.txt,"University of Maryland Baltimore Men's Lacrosse Retrievers. News items, season preview, game schedule and results, staff listing and current standings. ",Lacrosse
3235486.txt,"C W Post Women's Lacrosse Pioneers. Includes schedule with results, roster, news and information on coaches. ",Lacrosse
3235667.txt,ESPN.com - Lacrosse ESPN's lacrosse coverage. Includes college and professional. ,Lacrosse
3235346.txt,"University of New England Men's Lacrosse Nor'easters. Related links, player roster, past result, game schedule and summaries. ",Lacrosse
3235339.txt,"Shenandoah University Men's Lacrosse Hornets. Coaching staff, pictures, past results, roster and season summary. ",Lacrosse
3235154.txt,"Lincoln Park Lacrosse Located in Chicago, Illinois. Provides news items, articles, upcoming events, and related links. ",Lacrosse
3235119.txt,"Great Western Lacrosse West coast lacrosse training organization specializing in summer camps, indoor leagues, goalie training, clinics and private lessons. ",Lacrosse
3235454.txt,"Lasell College Women's Lacrosse Lasers. Coaching profile, news articles, season preview, player roster and game roster. ",Lacrosse
3235365.txt,"Cabrini College Men's Lacrosse News articles, game schedule, roster and recruiting application. ",Lacrosse
3235139.txt,"Ottawa Lacrosse Club Includes pictures, team information, and links. ",Lacrosse
3235445.txt,"Penn State Women's Lacrosse Nittany Lions. Includes schedule with results, roster, statistics and news. ",Lacrosse
3235347.txt,"Greensboro College Men's Lacrosse The Pride. Roster, pictures, game schedule, statistics, an introduction to the coaching staff, and past results. ",Lacrosse
3235673.txt,"Brampton Minor Lacrosse Association Related links, news items, coaching staff, league information, upcoming events and contacts. ",Lacrosse
3235637.txt,"Best In Lax Unofficial Wings site with team history, roster, schedule, and general information. ",Lacrosse
3235364.txt,"New England College Men's Lacrosse Pilgrims. Includes roster, schedule, coach profile, recruiting information, photos, and results. ",Lacrosse
3235654.txt,"WaLax.com News, teams, and schedules for the sport in Washington state. ",Lacrosse
3235282.txt,"Assumption College Men's Lacrosse Greyhounds. Game schedule with results, past season details, player roster and information on coaches. ",Lacrosse
3235791.txt,"Jackson Lacrosse Located in Massillon, Ohio with news items, calendar of events, game schedule, area teams and pictures. ",Lacrosse
3235147.txt,"Fort Myers Box Lacrosse Current events, upcoming games, related links, directions, league details and contact information. ",Lacrosse
3235327.txt,"Nazareth Men's Lacrosse Golden Flyers. Includes schedule with results, roster, statistics, news, records and information on coaches. ",Lacrosse
3235633.txt,Yahoo! Groups: Vancouver Ravens Lacrosse Message board and chat room. ,Lacrosse
3235742.txt,"Hawaii Lacrosse Invitational Located in Oahu with a picture gallery, Hawaii lacrosse teams, registration details and tourism information. ",Lacrosse
3235138.txt,"Salmonbellies New Westminster, Canada team with player roster and biographies, news articles, game summaries, upcoming events, pictures and sponsorship information. ",Lacrosse
3235638.txt,"Welcome to the Jungle Fan page which describes the stadium, a schedule of games, news items, staff listing and related links. ",Lacrosse
3235798.txt,"McNeil High School- Mavericks Central Texas High School Lacrosse League. Information on team history, schedules and announcements. ",Lacrosse
3235729.txt,"Nashville Youth Lacrosse Skills development program for boys in 4th - 6th grade. Description, schedule, equipment needs, and other details. ",Lacrosse
3235420.txt,"Boston College Women's Lacrosse Eagles. News articles, player roster, game schedule and contact information. ",Lacrosse
